2,65536,fast_spin,27715
2,65536,raw_pipe,3306
2,131072,fast_pipe,14531
2,131072,fast_event,14989
2,131072,fast_spin,24205
2,131072,raw_pipe,3387
2,262144,fast_pipe,14907
2,262144,fast_event,17028
2,262144,fast_spin,27309
2,262144,raw_pipe,2985
2,524288,fast_pipe,15094
2,524288,fast_event,17196
2,524288,fast_spin,18074
2,524288,raw_pipe,3186
2,1048576,fast_pipe,12784
2,1048576,fast_event,16468
2,1048576,fast_spin,23677
2,1048576,raw_pipe,3123
2,2097152,fast_pipe,14906
2,2097152,fast_event,17272
2,2097152,fast_spin,23620
2,2097152,raw_pipe,3166
3,512,fast_pipe,927
3,512,fast_event,668
3,512,fast_spin,4402
3,512,raw_pipe,683
3,1024,fast_pipe,1390
3,1024,fast_event,1313
3,1024,fast_spin,7770
3,1024,raw_pipe,1216
3,4096,fast_pipe,5037
3,4096,fast_event,5253
3,4096,fast_spin,18815
3,4096,raw_pipe,6291
3,8192,fast_pipe,9397
3,8192,fast_event,9694
3,8192,fast_spin,41437
3,8192,raw_pipe,4571
3,16384,fast_pipe,15668
3,16384,fast_event,16229
3,16384,fast_spin,32812
3,16384,raw_pipe,4644
3,32768,fast_pipe,20974
3,32768,fast_event,23177
3,32768,fast_spin,34911
3,32768,raw_pipe,4936
3,65536,fast_pipe,20256
3,65536,fast_event,23198
3,65536,fast_spin,35109
3,65536,raw_pipe,4817
3,131072,fast_pipe,20358
3,131072,fast_event,22397
3,131072,fast_spin,34478
3,131072,raw_pipe,4502
3,262144,fast_pipe,19881
3,262144,fast_event,22801
3,262144,fast_spin,33237
3,262144,raw_pipe,3967
3,524288,fast_pipe,20114
3,524288,fast_event,22747
3,524288,fast_spin,32450
3,524288,raw_pipe,4520
3,1048576,fast_pipe,19220
3,1048576,fast_event,21709
3,1048576,fast_spin,29026
3,1048576,raw_pipe,4718
3,2097152,fast_pipe,18588
3,2097152,fast_event,20744
3,2097152,fast_spin,27606
3,2097152,raw_pipe,4454
4,512,fast_pipe,832
4,512,fast_event,767
4,512,fast_spin,5705
4,512,raw_pipe,851
4,1024,fast_pipe,1627
4,1024,fast_event,1518
4,1024,fast_spin,9569
4,1024,raw_pipe,1612
4,4096,fast_pipe,5875
4,4096,fast_event,5943
4,4096,fast_spin,36473
4,4096,raw_pipe,6073
4,8192,fast_pipe,10855
4,8192,fast_event,10800
4,8192,fast_spin,36251
4,8192,raw_pipe,5573
4,16384,fast_pipe,17408
4,16384,fast_event,18063
4,16384,fast_spin,38227
4,16384,raw_pipe,6039
4,32768,fast_pipe,22506
4,32768,fast_event,23229
4,32768,fast_spin,38776
4,32768,raw_pipe,5829
4,65536,fast_pipe,23194
4,65536,fast_event,25773
4,65536,fast_spin,37885
4,65536,raw_pipe,5971
4,131072,fast_pipe,23192
4,131072,fast_event,24839
4,131072,fast_spin,37190
4,131072,raw_pipe,5781
4,262144,fast_pipe,21649
4,262144,fast_event,24299
4,262144,fast_spin,36351
4,262144,raw_pipe,4201
4,524288,fast_pipe,21658
4,524288,fast_event,23699
4,524288,fast_spin,33494
4,524288,raw_pipe,5679
4,1048576,fast_pipe,18129
4,1048576,fast_event,18729
4,1048576,fast_spin,26472
4,1048576,raw_pipe,5424
4,2097152,fast_pipe,17372
4,2097152,fast_event,18764
4,2097152,fast_spin,23152
4,2097152,raw_pipe,5192
5,512,fast_pipe,947
5,512,fast_event,851
5,512,fast_spin,6332
5,512,raw_pipe,956
5,1024,fast_pipe,1873
5,1024,fast_event,1651
5,1024,fast_spin,11293
5,1024,raw_pipe,1763
5,4096,fast_pipe,6892
5,4096,fast_event,6174
5,4096,fast_spin,37518
5,4096,raw_pipe,7151
5,8192,fast_pipe,11691
5,8192,fast_event,10545
5,8192,fast_spin,43827
5,8192,raw_pipe,6131
5,16384,fast_pipe,20281
5,16384,fast_event,17853
5,16384,fast_spin,43640
5,16384,raw_pipe,6364
5,32768,fast_pipe,24728
5,32768,fast_event,27769
5,32768,fast_spin,39162
5,32768,raw_pipe,6422
5,65536,fast_pipe,24953
5,65536,fast_event,27841
5,65536,fast_spin,38963
5,65536,raw_pipe,6433
5,131072,fast_pipe,25450
5,131072,fast_event,25964
5,131072,fast_spin,38846
5,131072,raw_pipe,6149
5,262144,fast_pipe,21993
5,262144,fast_event,25148
5,262144,fast_spin,30793
5,262144,raw_pipe,5038
5,524288,fast_pipe,18865
5,524288,fast_event,21175
5,524288,fast_spin,26910
5,524288,raw_pipe,5883
5,1048576,fast_pipe,13688
5,1048576,fast_event,14135
5,1048576,fast_spin,17137
5,1048576,raw_pipe,5864
5,2097152,fast_pipe,14032
5,2097152,fast_event,14086
5,2097152,fast_spin,15866
5,2097152,raw_pipe,5534
6,512,fast_pipe,1051
6,512,fast_event,887
6,512,fast_spin,7057
6,512,raw_pipe,1027
6,1024,fast_pipe,1847
6,1024,fast_event,1682
6,1024,fast_spin,7407
6,1024,raw_pipe,1730
6,4096,fast_pipe,5688
6,4096,fast_event,5667
6,4096,fast_spin,21018
6,4096,raw_pipe,6889
6,8192,fast_pipe,8749
6,8192,fast_event,9408
6,8192,fast_spin,25450
6,8192,raw_pipe,6086
6,16384,fast_pipe,11474
6,16384,fast_event,15532
6,16384,fast_spin,31431
6,16384,raw_pipe,5967
6,32768,fast_pipe,19924
6,32768,fast_event,20913
6,32768,fast_spin,32745
6,32768,raw_pipe,6689
6,65536,fast_pipe,21832
6,65536,fast_event,22605
6,65536,fast_spin,31342
6,65536,raw_pipe,6362
6,131072,fast_pipe,19995
6,131072,fast_event,21880
6,131072,fast_spin,29259
6,131072,raw_pipe,6390
6,262144,fast_pipe,15408
6,262144,fast_event,18328
6,262144,fast_spin,24715
6,262144,raw_pipe,5367
6,524288,fast_pipe,13656
6,524288,fast_event,13843
6,524288,fast_spin,16431
6,524288,raw_pipe,5630
6,1048576,fast_pipe,11085
6,1048576,fast_event,11190
6,1048576,fast_spin,12675
6,1048576,raw_pipe,5440
6,2097152,fast_pipe,10996
6,2097152,fast_event,11204
6,2097152,fast_spin,12540
6,2097152,raw_pipe,5344
7,512,fast_pipe,1172
7,512,fast_event,853
7,512,fast_spin,4752
7,512,raw_pipe,1082
7,1024,fast_pipe,1933
7,1024,fast_event,1611
7,1024,fast_spin,7796
7,1024,raw_pipe,2060
7,4096,fast_pipe,6321
7,4096,fast_event,6053
7,4096,fast_spin,20033
7,4096,raw_pipe,6933
7,8192,fast_pipe,10172
7,8192,fast_event,10518
7,8192,fast_spin,26268
7,8192,raw_pipe,7423
7,16384,fast_pipe,14778
7,16384,fast_event,16655
7,16384,fast_spin,28929
7,16384,raw_pipe,6702
7,32768,fast_pipe,15501
7,32768,fast_event,15812
7,32768,fast_spin,13717
7,32768,raw_pipe,8671
7,65536,fast_pipe,15007
7,65536,fast_event,15596
7,65536,fast_spin,24027
7,65536,raw_pipe,8254
7,131072,fast_pipe,14219
7,131072,fast_event,14484
7,131072,fast_spin,21247
7,131072,raw_pipe,8500
7,262144,fast_pipe,13285
7,262144,fast_event,13260
7,262144,fast_spin,17813
7,262144,raw_pipe,6453
7,524288,fast_pipe,12072
7,524288,fast_event,12052
7,524288,fast_spin,14777
7,524288,raw_pipe,7574
7,1048576,fast_pipe,10321
7,1048576,fast_event,10464
7,1048576,fast_spin,11968
7,1048576,raw_pipe,6765
7,2097152,fast_pipe,10132
7,2097152,fast_event,10387
7,2097152,fast_spin,10952
7,2097152,raw_pipe,6618
8,512,fast_pipe,1089
8,512,fast_event,962
8,512,fast_spin,6025
8,512,raw_pipe,1352
8,1024,fast_pipe,2094
8,1024,fast_event,1944
8,1024,fast_spin,9191
8,1024,raw_pipe,2528
8,4096,fast_pipe,7011
8,4096,fast_event,7109
8,4096,fast_spin,22831
8,4096,raw_pipe,7329
8,8192,fast_pipe,11364
8,8192,fast_event,11609
8,8192,fast_spin,23962
8,8192,raw_pipe,9749
8,16384,fast_pipe,16613
8,16384,fast_event,17575
8,16384,fast_spin,28949
8,16384,raw_pipe,9798
8,32768,fast_pipe,17722
8,32768,fast_event,17707
8,32768,fast_spin,21804
8,32768,raw_pipe,10302
8,65536,fast_pipe,16035
8,65536,fast_event,14550
8,65536,fast_spin,20045
8,65536,raw_pipe,9723
8,131072,fast_pipe,15193
8,131072,fast_event,15518
8,131072,fast_spin,19409
8,131072,raw_pipe,9326
8,262144,fast_pipe,12970
8,262144,fast_event,14878
8,262144,fast_spin,12887
8,262144,raw_pipe,7732
8,524288,fast_pipe,12271
8,524288,fast_event,11008
8,524288,fast_spin,13929
8,524288,raw_pipe,8066
8,1048576,fast_pipe,9138
8,1048576,fast_event,9522
8,1048576,fast_spin,11805
8,1048576,raw_pipe,7992
8,2097152,fast_pipe,9358
8,2097152,fast_event,9850
8,2097152,fast_spin,9940
8,2097152,raw_pipe,8031
9,512,fast_pipe,1075
9,512,fast_event,1018
9,512,fast_spin,5684
9,512,raw_pipe,1584
9,1024,fast_pipe,2130
9,1024,fast_event,1994
9,1024,fast_spin,9192
9,1024,raw_pipe,2976
9,4096,fast_pipe,7382
9,4096,fast_event,7230
9,4096,fast_spin,20890
9,4096,raw_pipe,7292
9,8192,fast_pipe,11125
9,8192,fast_event,11425
9,8192,fast_spin,24371
9,8192,raw_pipe,9633
9,16384,fast_pipe,16352
9,16384,fast_event,17418
9,16384,fast_spin,27899
9,16384,raw_pipe,11082
9,32768,fast_pipe,16515
9,32768,fast_event,16675
9,32768,fast_spin,19031
9,32768,raw_pipe,11338
9,65536,fast_pipe,16524
9,65536,fast_event,16278
9,65536,fast_spin,14689
9,65536,raw_pipe,12741
9,131072,fast_pipe,15208
9,131072,fast_event,15221
9,131072,fast_spin,17347
9,131072,raw_pipe,13139
9,262144,fast_pipe,13734
9,262144,fast_event,13748
9,262144,fast_spin,14657
9,262144,raw_pipe,8872
9,524288,fast_pipe,11075
9,524288,fast_event,11626
9,524288,fast_spin,13832
9,524288,raw_pipe,10337
9,1048576,fast_pipe,9754
9,1048576,fast_event,10152
9,1048576,fast_spin,11015
9,1048576,raw_pipe,9710
9,2097152,fast_pipe,9752
9,2097152,fast_event,9679
9,2097152,fast_spin,10534
9,2097152,raw_pipe,9208
10,512,fast_pipe,1187
10,512,fast_event,1056
10,512,fast_spin,7934
10,512,raw_pipe,1801
10,1024,fast_pipe,2317
10,1024,fast_event,2030
10,1024,fast_spin,10230
10,1024,raw_pipe,3242
10,4096,fast_pipe,7952
10,4096,fast_event,7738
10,4096,fast_spin,31975
10,4096,raw_pipe,8123
10,8192,fast_pipe,13486
10,8192,fast_event,13620
10,8192,fast_spin,33294
10,8192,raw_pipe,10367
10,16384,fast_pipe,21180
10,16384,fast_event,21245
10,16384,fast_spin,34334
10,16384,raw_pipe,12177
10,32768,fast_pipe,15608
10,32768,fast_event,14840
10,32768,fast_spin,14010
10,32768,raw_pipe,13358
10,65536,fast_pipe,15008
10,65536,fast_event,15862
10,65536,fast_spin,17369
10,65536,raw_pipe,9916
10,131072,fast_pipe,13952
10,131072,fast_event,14171
10,131072,fast_spin,16628
10,131072,raw_pipe,13131
10,262144,fast_pipe,12636
10,262144,fast_event,12515
10,262144,fast_spin,13600
10,262144,raw_pipe,9027
10,524288,fast_pipe,9245
10,524288,fast_event,9446
10,524288,fast_spin,13510
10,524288,raw_pipe,8527
10,1048576,fast_pipe,8626
10,1048576,fast_event,9244
10,1048576,fast_spin,11055
10,1048576,raw_pipe,8507
10,2097152,fast_pipe,9994
10,2097152,fast_event,8592
10,2097152,fast_spin,9988
10,2097152,raw_pipe,7316
