1,512,fast_pipe,348
1,512,fast_event,341
1,512,fast_spin,2249
1,512,raw_pipe,378
1,1024,fast_pipe,695
1,1024,fast_event,713
1,1024,fast_spin,3887
1,1024,raw_pipe,780
1,4096,fast_pipe,2316
1,4096,fast_event,2121
1,4096,fast_spin,11057
1,4096,raw_pipe,2798
1,8192,fast_pipe,3447
1,8192,fast_event,3870
1,8192,fast_spin,14107
1,8192,raw_pipe,4574
1,16384,fast_pipe,5774
1,16384,fast_event,5666
1,16384,fast_spin,11796
1,16384,raw_pipe,2428
1,32768,fast_pipe,8399
1,32768,fast_event,8452
1,32768,fast_spin,14781
1,32768,raw_pipe,3728
1,65536,fast_pipe,8606
1,65536,fast_event,8705
1,65536,fast_spin,14799
1,65536,raw_pipe,4930
1,131072,fast_pipe,9066
1,131072,fast_event,8884
1,131072,fast_spin,14897
1,131072,raw_pipe,4643
1,262144,fast_pipe,8856
1,262144,fast_event,8894
1,262144,fast_spin,14399
1,262144,raw_pipe,4516
1,524288,fast_pipe,8694
1,524288,fast_event,8540
1,524288,fast_spin,13600
1,524288,raw_pipe,4560
1,1048576,fast_pipe,8441
1,1048576,fast_event,8172
1,1048576,fast_spin,12951
1,1048576,raw_pipe,4601
1,2097152,fast_pipe,7970
1,2097152,fast_event,8123
1,2097152,fast_spin,12287
1,2097152,raw_pipe,4542
2,512,fast_pipe,510
2,512,fast_event,597
2,512,fast_spin,4621
2,512,raw_pipe,716
2,1024,fast_pipe,1178
2,1024,fast_event,1118
2,1024,fast_spin,8072
2,1024,raw_pipe,1346
2,4096,fast_pipe,3652
2,4096,fast_event,3749
2,4096,fast_spin,20406
2,4096,raw_pipe,4827
2,8192,fast_pipe,6439
2,8192,fast_event,6385
2,8192,fast_spin,26158
2,8192,raw_pipe,6667
2,16384,fast_pipe,10765
2,16384,fast_event,10487
2,16384,fast_spin,23151
2,16384,raw_pipe,5182
2,32768,fast_pipe,15963
2,32768,fast_event,15170
2,32768,fast_spin,27661
2,32768,raw_pipe,6652
2,65536,fast_pipe,15884
2,65536,fast_event,15554
2,65536,fast_spin,27893
2,65536,raw_pipe,7959
2,131072,fast_pipe,16309
2,131072,fast_event,16182
2,131072,fast_spin,27440
2,131072,raw_pipe,8620
2,262144,fast_pipe,14949
2,262144,fast_event,14974
2,262144,fast_spin,23426
2,262144,raw_pipe,8408
2,524288,fast_pipe,13722
2,524288,fast_event,14005
2,524288,fast_spin,19251
2,524288,raw_pipe,8771
2,1048576,fast_pipe,12801
2,1048576,fast_event,13109
2,1048576,fast_spin,15463
2,1048576,raw_pipe,8780
2,2097152,fast_pipe,11766
2,2097152,fast_event,11600
2,2097152,fast_spin,11799
2,2097152,raw_pipe,8567
3,512,fast_pipe,539
3,512,fast_event,553
3,512,fast_spin,5877
3,512,raw_pipe,650
3,1024,fast_pipe,1071
3,1024,fast_event,1118
3,1024,fast_spin,9935
3,1024,raw_pipe,1221
3,4096,fast_pipe,4205
3,4096,fast_event,4210
3,4096,fast_spin,24428
3,4096,raw_pipe,3637
3,8192,fast_pipe,7101
3,8192,fast_event,7124
3,8192,fast_spin,28829
3,8192,raw_pipe,4935
3,16384,fast_pipe,11470
3,16384,fast_event,11428
3,16384,fast_spin,28247
